amount,year,spending_type,spending_source,gl,crd,donor,sub_vote_name,sub_vote_code,programme_name,programme_code,page,vote_name,vote_code,source
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,165000000,6532,221,SINGIDA REGION,84,development
35000000,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,165000000,6532,221,SINGIDA REGION,84,development
35000000,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,165000000,6532,221,SINGIDA REGION,84,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,165000000,6532,221,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,165000000,6532,221,SINGIDA REGION,84,development
0,2013,estimates,local,Loan,D,World Bank,PLANNING AND COORDINATION,2001,Prevention of Transimission of HIV/AIDS,5495,221,SINGIDA REGION,84,development
0,2011,actual,forex,Loan,D,World Bank,PLANNING AND COORDINATION,2001,Prevention of Transimission of HIV/AIDS,5495,221,SINGIDA REGION,84,development
0,2011,actual,local,Loan,D,World Bank,PLANNING AND COORDINATION,2001,Prevention of Transimission of HIV/AIDS,5495,221,SINGIDA REGION,84,development
0,2012,approved,local,Loan,D,World Bank,PLANNING AND COORDINATION,2001,Prevention of Transimission of HIV/AIDS,5495,221,SINGIDA REGION,84,development
0,2012,approved,forex,Loan,D,World Bank,PLANNING AND COORDINATION,2001,Prevention of Transimission of HIV/AIDS,5495,221,SINGIDA REGION,84,development
30000000,2013,estimates,forex,Loan,D,World Bank,PLANNING AND COORDINATION,2001,Prevention of Transimission of HIV/AIDS,5495,221,SINGIDA REGION,84,development
25000000,2013,estimates,local,,,,PLANNING AND COORDINATION,2001,PARTICIPATORY APPRAISAL,6531,221,SINGIDA REGION,84,development
0,2011,actual,forex,,,,PLANNING AND COORDINATION,2001,PARTICIPATORY APPRAISAL,6531,221,SINGIDA REGION,84,development
13377991,2011,actual,local,,,,PLANNING AND COORDINATION,2001,PARTICIPATORY APPRAISAL,6531,221,SINGIDA REGION,84,development
20000000,2012,approved,local,,,,PLANNING AND COORDINATION,2001,PARTICIPATORY APPRAISAL,6531,221,SINGIDA REGION,84,development
0,2012,approved,forex,,,,PLANNING AND COORDINATION,2001,PARTICIPATORY APPRAISAL,6531,221,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,PLANNING AND COORDINATION,2001,PARTICIPATORY APPRAISAL,6531,221,SINGIDA REGION,84,development
5000000,2013,estimates,local,Grant,D,BasketFund,ECONOMIC AND PRODUCTIVE SECTOR,2002,DADPS,4404,222,SINGIDA REGION,84,development
40274000,2011,actual,forex,Grant,D,BasketFund,ECONOMIC AND PRODUCTIVE SECTOR,2002,DADPS,4404,222,SINGIDA REGION,84,development
5560000,2011,actual,local,Grant,D,BasketFund,ECONOMIC AND PRODUCTIVE SECTOR,2002,DADPS,4404,222,SINGIDA REGION,84,development
5000000,2012,approved,local,Grant,D,BasketFund,ECONOMIC AND PRODUCTIVE SECTOR,2002,DADPS,4404,222,SINGIDA REGION,84,development
28780000,2012,approved,forex,Grant,D,BasketFund,ECONOMIC AND PRODUCTIVE SECTOR,2002,DADPS,4404,222,SINGIDA REGION,84,development
28780000,2013,estimates,forex,Grant,D,BasketFund,ECONOMIC AND PRODUCTIVE SECTOR,2002,DADPS,4404,222,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply & Sanitation Program,3280,222,SINGIDA REGION,84,development
49890798,2011,actual,forex,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply & Sanitation Program,3280,222,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply & Sanitation Program,3280,222,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply & Sanitation Program,3280,222,SINGIDA REGION,84,development
24703000,2012,approved,forex,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply & Sanitation Program,3280,222,SINGIDA REGION,84,development
0,2013,estimates,forex,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply & Sanitation Program,3280,222,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,Basket Fund,SOCIAL SECTOR,2004,Support to Social Welfare Services,5451,222,SINGIDA REGION,84,development
0,2011,actual,forex,Grant,D,Basket Fund,SOCIAL SECTOR,2004,Support to Social Welfare Services,5451,222,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,Basket Fund,SOCIAL SECTOR,2004,Support to Social Welfare Services,5451,222,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,Basket Fund,SOCIAL SECTOR,2004,Support to Social Welfare Services,5451,222,SINGIDA REGION,84,development
0,2012,approved,forex,Grant,D,Basket Fund,SOCIAL SECTOR,2004,Support to Social Welfare Services,5451,222,SINGIDA REGION,84,development
30063000,2013,estimates,forex,Grant,D,Basket Fund,SOCIAL SECTOR,2004,Support to Social Welfare Services,5451,222,SINGIDA REGION,84,development
24463000,2013,estimates,local,,,,EDUCATION SECTOR,2006,Secondary Education Devp Program,4390,222,SINGIDA REGION,84,development
0,2011,actual,forex,,,,EDUCATION SECTOR,2006,Secondary Education Devp Program,4390,222,SINGIDA REGION,84,development
0,2011,actual,local,,,,EDUCATION SECTOR,2006,Secondary Education Devp Program,4390,222,SINGIDA REGION,84,development
0,2012,approved,local,,,,EDUCATION SECTOR,2006,Secondary Education Devp Program,4390,222,SINGIDA REGION,84,development
0,2012,approved,forex,,,,EDUCATION SECTOR,2006,Secondary Education Devp Program,4390,222,SINGIDA REGION,84,development
26645000,2013,estimates,forex,,,,EDUCATION SECTOR,2006,Secondary Education Devp Program,4390,222,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,ADF,WATER SECTOR,2007,Rural Water Supply and Sanitation,3280,222,SINGIDA REGION,84,development
0,2011,actual,forex,Grant,D,ADF,WATER SECTOR,2007,Rural Water Supply and Sanitation,3280,222,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,ADF,WATER SECTOR,2007,Rural Water Supply and Sanitation,3280,222,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,ADF,WATER SECTOR,2007,Rural Water Supply and Sanitation,3280,222,SINGIDA REGION,84,development
0,2012,approved,forex,Grant,D,ADF,WATER SECTOR,2007,Rural Water Supply and Sanitation,3280,222,SINGIDA REGION,84,development
47177000,2013,estimates,forex,Grant,D,ADF,WATER SECTOR,2007,Rural Water Supply and Sanitation,3280,222,SINGIDA REGION,84,development
1539154000,2013,estimates,local,,,,REGIONAL HOSPITAL,3001,Construction of Regional Hospital,5402,223,SINGIDA REGION,84,development
0,2011,actual,forex,,,,REGIONAL HOSPITAL,3001,Construction of Regional Hospital,5402,223,SINGIDA REGION,84,development
1250000000,2011,actual,local,,,,REGIONAL HOSPITAL,3001,Construction of Regional Hospital,5402,223,SINGIDA REGION,84,development
1805154000,2012,approved,local,,,,REGIONAL HOSPITAL,3001,Construction of Regional Hospital,5402,223,SINGIDA REGION,84,development
0,2012,approved,forex,,,,REGIONAL HOSPITAL,3001,Construction of Regional Hospital,5402,223,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,REGIONAL HOSPITAL,3001,Construction of Regional Hospital,5402,223,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,Basket Fund,REGIONAL HOSPITAL,3001,Health Sector Programme Support,5486,223,SINGIDA REGION,84,development
163636000,2011,actual,forex,Grant,D,Basket Fund,REGIONAL HOSPITAL,3001,Health Sector Programme Support,5486,223,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,Basket Fund,REGIONAL HOSPITAL,3001,Health Sector Programme Support,5486,223,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,Basket Fund,REGIONAL HOSPITAL,3001,Health Sector Programme Support,5486,223,SINGIDA REGION,84,development
122727000,2012,approved,forex,Grant,D,Basket Fund,REGIONAL HOSPITAL,3001,Health Sector Programme Support,5486,223,SINGIDA REGION,84,development
163636000,2013,estimates,forex,Grant,D,Basket Fund,REGIONAL HOSPITAL,3001,Health Sector Programme Support,5486,223,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,ADF,LOCAL GOVERNMENT AUTHORITIES,8091,Rural Water Supply and SanitationRoad Fund,3280,223,SINGIDA REGION,84,development
2165853910,2011,actual,forex,Grant,D,ADF,LOCAL GOVERNMENT AUTHORITIES,8091,Rural Water Supply and SanitationRoad Fund,3280,223,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,ADF,LOCAL GOVERNMENT AUTHORITIES,8091,Rural Water Supply and SanitationRoad Fund,3280,223,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,ADF,LOCAL GOVERNMENT AUTHORITIES,8091,Rural Water Supply and SanitationRoad Fund,3280,223,SINGIDA REGION,84,development
755151000,2012,approved,forex,Grant,D,ADF,LOCAL GOVERNMENT AUTHORITIES,8091,Rural Water Supply and SanitationRoad Fund,3280,223,SINGIDA REGION,84,development
3550534000,2013,estimates,forex,Grant,D,ADF,LOCAL GOVERNMENT AUTHORITIES,8091,Rural Water Supply and SanitationRoad Fund,3280,223,SINGIDA REGION,84,development
0,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,4390,4170,223,SINGIDA REGION,84,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,4390,4170,223,SINGIDA REGION,84,development
2845994000,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,4390,4170,223,SINGIDA REGION,84,development
0,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,4390,4170,223,SINGIDA REGION,84,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,4390,4170,223,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,4390,4170,223,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Secondary Education Dev. Programme,4390,223,SINGIDA REGION,84,development
463910204,2011,actual,forex,Grant,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Secondary Education Dev. Programme,4390,223,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Secondary Education Dev. Programme,4390,223,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Secondary Education Dev. Programme,4390,223,SINGIDA REGION,84,development
0,2012,approved,forex,Grant,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Secondary Education Dev. Programme,4390,223,SINGIDA REGION,84,development
1171479000,2013,estimates,forex,Grant,D,World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,Secondary Education Dev. Programme,4390,223,SINGIDA REGION,84,development
41660000,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,223,SINGIDA REGION,84,development
1544080000,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,223,SINGIDA REGION,84,development
41660000,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,223,SINGIDA REGION,84,development
201684000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,223,SINGIDA REGION,84,development
1345757000,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,223,SINGIDA REGION,84,development
1603076000,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,District Agriculture Development Program,4404,223,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket FundPrimary Health Care,5421,223,SINGIDA REGION,84,development
2358601000,2011,actual,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket FundPrimary Health Care,5421,223,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket FundPrimary Health Care,5421,223,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket FundPrimary Health Care,5421,223,SINGIDA REGION,84,development
3086398000,2012,approved,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket FundPrimary Health Care,5421,223,SINGIDA REGION,84,development
3042236000,2013,estimates,forex,Grant,D,Basket Fund,LOCAL GOVERNMENT AUTHORITIES,8091,Health Sector Basket FundPrimary Health Care,5421,223,SINGIDA REGION,84,development
0,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,5493,5485,223,SINGIDA REGION,84,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,5493,5485,223,SINGIDA REGION,84,development
0,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,5493,5485,223,SINGIDA REGION,84,development
703375000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,5493,5485,223,SINGIDA REGION,84,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,5493,5485,223,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,5493,5485,223,SINGIDA REGION,84,development
0,2013,estimates,local,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Global Fund,5493,223,SINGIDA REGION,84,development
30000000,2011,actual,forex,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Global Fund,5493,223,SINGIDA REGION,84,development
0,2011,actual,local,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Global Fund,5493,223,SINGIDA REGION,84,development
0,2012,approved,local,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Global Fund,5493,223,SINGIDA REGION,84,development
186055000,2012,approved,forex,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Global Fund,5493,223,SINGIDA REGION,84,development
186055000,2013,estimates,forex,Grant,D,IDA,LOCAL GOVERNMENT AUTHORITIES,8091,Global Fund,5493,223,SINGIDA REGION,84,development
507504000,2013,estimates,local,,G,D World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6277,5499,223,SINGIDA REGION,84,development
0,2011,actual,forex,,G,D World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6277,5499,223,SINGIDA REGION,84,development
HIV/AIDS,2011,actual,local,,G,D World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6277,5499,223,SINGIDA REGION,84,development
339537000,2012,approved,local,,G,D World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6277,5499,223,SINGIDA REGION,84,development
0,2012,approved,forex,,G,D World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6277,5499,223,SINGIDA REGION,84,development
0,2013,estimates,forex,,G,D World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6277,5499,223,SINGIDA REGION,84,development
7941856000,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Local Gov. Captal Development GrantDistrict Council,6277,223,SINGIDA REGION,84,development
3740229379,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Local Gov. Captal Development GrantDistrict Council,6277,223,SINGIDA REGION,84,development
1923059126,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Local Gov. Captal Development GrantDistrict Council,6277,223,SINGIDA REGION,84,development
6369000000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Local Gov. Captal Development GrantDistrict Council,6277,223,SINGIDA REGION,84,development
1553672000,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Local Gov. Captal Development GrantDistrict Council,6277,223,SINGIDA REGION,84,development
1553671000,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Local Gov. Captal Development GrantDistrict Council,6277,223,SINGIDA REGION,84,development
710000000,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,223,SINGIDA REGION,84,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,223,SINGIDA REGION,84,development
1050000000,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,223,SINGIDA REGION,84,development
481245000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,223,SINGIDA REGION,84,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,223,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,6402,6401,223,SINGIDA REGION,84,development
50000000,2013,estimates,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Council,6402,223,SINGIDA REGION,84,development
0,2011,actual,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Council,6402,223,SINGIDA REGION,84,development
550000000,2011,actual,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Council,6402,223,SINGIDA REGION,84,development
260415000,2012,approved,local,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Council,6402,223,SINGIDA REGION,84,development
0,2012,approved,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Council,6402,223,SINGIDA REGION,84,development
0,2013,estimates,forex,,,,LOCAL GOVERNMENT AUTHORITIES,8091,Urban Council,6402,223,SINGIDA REGION,84,development
0,2013,estimates,local,,L,0 World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6410713126,Urban Local Govt Strengthening Programme,224,SINGIDA REGION,84,development
0,2011,actual,forex,,L,0 World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6410713126,Urban Local Govt Strengthening Programme,224,SINGIDA REGION,84,development
6405,2011,actual,local,,L,0 World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6410713126,Urban Local Govt Strengthening Programme,224,SINGIDA REGION,84,development
0,2012,approved,local,,L,0 World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6410713126,Urban Local Govt Strengthening Programme,224,SINGIDA REGION,84,development
0,2012,approved,forex,,L,0 World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6410713126,Urban Local Govt Strengthening Programme,224,SINGIDA REGION,84,development
0,2013,estimates,forex,,L,0 World Bank,LOCAL GOVERNMENT AUTHORITIES,8091,6410713126,Urban Local Govt Strengthening Programme,224,SINGIDA REGION,84,development
734000000,2013,estimates,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction of Public Buildings,6327,226,TABORA REGION,85,development
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction of Public Buildings,6327,226,TABORA REGION,85,development
100000000,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction of Public Buildings,6327,226,TABORA REGION,85,development
0,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction of Public Buildings,6327,226,TABORA REGION,85,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction of Public Buildings,6327,226,TABORA REGION,85,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction of Public Buildings,6327,226,TABORA REGION,85,development
0,2013,estimates,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction DC's Offices,6337,226,TABORA REGION,85,development
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction DC's Offices,6337,226,TABORA REGION,85,development
49999935,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction DC's Offices,6337,226,TABORA REGION,85,development
0,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction DC's Offices,6337,226,TABORA REGION,85,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction DC's Offices,6337,226,TABORA REGION,85,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Construction DC's Offices,6337,226,TABORA REGION,85,development
124000000,2013,estimates,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of DC's House,6347,226,TABORA REGION,85,development
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of DC's House,6347,226,TABORA REGION,85,development
0,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of DC's House,6347,226,TABORA REGION,85,development
0,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of DC's House,6347,226,TABORA REGION,85,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of DC's House,6347,226,TABORA REGION,85,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of DC's House,6347,226,TABORA REGION,85,development
59242000,2013,estimates,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of RC's HousesSelf Help Project,6348,226,TABORA REGION,85,development
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of RC's HousesSelf Help Project,6348,226,TABORA REGION,85,development
419999996,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of RC's HousesSelf Help Project,6348,226,TABORA REGION,85,development
485242000,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of RC's HousesSelf Help Project,6348,226,TABORA REGION,85,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of RC's HousesSelf Help Project,6348,226,TABORA REGION,85,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,Rehabilitation of RC's HousesSelf Help Project,6348,226,TABORA REGION,85,development
55000000,2013,estimates,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,619999931,6532,226,TABORA REGION,85,development
0,2011,actual,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,619999931,6532,226,TABORA REGION,85,development
50000000,2011,actual,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,619999931,6532,226,TABORA REGION,85,development
0,2012,approved,local,,,,ADMINISTRATION AND HR MANAGEMENT,1001,619999931,6532,226,TABORA REGION,85,development
0,2012,approved,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,619999931,6532,226,TABORA REGION,85,development
0,2013,estimates,forex,,,,ADMINISTRATION AND HR MANAGEMENT,1001,619999931,6532,226,TABORA REGION,85,development
0,2013,estimates,local,Grant,D,WorldBank,PLANNING AND COORDINATION,2001,M& E of HIV and AIDS Activities,5499,226,TABORA REGION,85,development
30000000,2011,actual,forex,Grant,D,WorldBank,PLANNING AND COORDINATION,2001,M& E of HIV and AIDS Activities,5499,226,TABORA REGION,85,development
0,2011,actual,local,Grant,D,WorldBank,PLANNING AND COORDINATION,2001,M& E of HIV and AIDS Activities,5499,226,TABORA REGION,85,development
0,2012,approved,local,Grant,D,WorldBank,PLANNING AND COORDINATION,2001,M& E of HIV and AIDS Activities,5499,226,TABORA REGION,85,development
30000000,2012,approved,forex,Grant,D,WorldBank,PLANNING AND COORDINATION,2001,M& E of HIV and AIDS Activities,5499,226,TABORA REGION,85,development
30000000,2013,estimates,forex,Grant,D,WorldBank,PLANNING AND COORDINATION,2001,M& E of HIV and AIDS Activities,5499,226,TABORA REGION,85,development
18000000,2013,estimates,local,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,226,TABORA REGION,85,development
0,2011,actual,forex,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,226,TABORA REGION,85,development
8000000,2011,actual,local,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,226,TABORA REGION,85,development
0,2012,approved,local,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,226,TABORA REGION,85,development
0,2012,approved,forex,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,226,TABORA REGION,85,development
0,2013,estimates,forex,,,,PLANNING AND COORDINATION,2001,Participatory Appraisal,6531,226,TABORA REGION,85,development
26801000,2013,estimates,local,,G,D Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,4553,4404,227,TABORA REGION,85,development
3829483,2011,actual,forex,,G,D Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,4553,4404,227,TABORA REGION,85,development
DADPs,2011,actual,local,,G,D Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,4553,4404,227,TABORA REGION,85,development
39593444,2012,approved,local,,G,D Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,4553,4404,227,TABORA REGION,85,development
3833000,2012,approved,forex,,G,D Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,4553,4404,227,TABORA REGION,85,development
3833000,2013,estimates,forex,,G,D Basket Fund,ECONOMIC AND PRODUCTIVE SECTOR,2002,4553,4404,227,TABORA REGION,85,development
2000000,2013,estimates,local,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,227,TABORA REGION,85,development
0,2011,actual,forex,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,227,TABORA REGION,85,development
2000000,2011,actual,local,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,227,TABORA REGION,85,development
2000000,2012,approved,local,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,227,TABORA REGION,85,development
0,2012,approved,forex,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,227,TABORA REGION,85,development
0,2013,estimates,forex,,,,ECONOMIC AND PRODUCTIVE SECTOR,2002,Livestock Development Fund,4553,227,TABORA REGION,85,development
0,2013,estimates,local,Grant,D,UNDP,ECONOMIC AND PRODUCTIVE SECTOR,2002,Mainstreaming of Sustainable Forest Mgt,4646,227,TABORA REGION,85,development
0,2011,actual,forex,Grant,D,UNDP,ECONOMIC AND PRODUCTIVE SECTOR,2002,Mainstreaming of Sustainable Forest Mgt,4646,227,TABORA REGION,85,development
0,2011,actual,local,Grant,D,UNDP,ECONOMIC AND PRODUCTIVE SECTOR,2002,Mainstreaming of Sustainable Forest Mgt,4646,227,TABORA REGION,85,development
0,2012,approved,local,Grant,D,UNDP,ECONOMIC AND PRODUCTIVE SECTOR,2002,Mainstreaming of Sustainable Forest Mgt,4646,227,TABORA REGION,85,development
355200000,2012,approved,forex,Grant,D,UNDP,ECONOMIC AND PRODUCTIVE SECTOR,2002,Mainstreaming of Sustainable Forest Mgt,4646,227,TABORA REGION,85,development
1475200000,2013,estimates,forex,Grant,D,UNDP,ECONOMIC AND PRODUCTIVE SECTOR,2002,Mainstreaming of Sustainable Forest Mgt,4646,227,TABORA REGION,85,development
0,2013,estimates,local,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply and Sanitation Proj.,3280,227,TABORA REGION,85,development
58244073,2011,actual,forex,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply and Sanitation Proj.,3280,227,TABORA REGION,85,development
0,2011,actual,local,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply and Sanitation Proj.,3280,227,TABORA REGION,85,development
0,2012,approved,local,Grant,D,ADF,INFRASTRUCTURE SECTOR,2003,Rural Water Supply and Sanitation Proj.,3280,227,TABORA REGION,85,development
